193	-0.674743	-0.796479	1.04387	-0.674743	-0.796479	1.04387
194	-0.661184	-0.800322	1.03811	-0.661184	-0.800322	1.03811
195	-0.64751	-0.803958	1.03229	-0.64751	-0.803958	1.03229
196	-0.633721	-0.807384	1.02639	-0.633721	-0.807384	1.02639
197	-0.619824	-0.810601	1.02042	-0.619824	-0.810601	1.02042
198	-0.605823	-0.813608	1.01439	-0.605823	-0.813608	1.01439
199	-0.591716	-0.816401	1.00828	-0.591716	-0.816401	1.00828
200	-0.577512	-0.818981	1.00212	-0.577512	-0.818981	1.00212
201	-0.563208	-0.821344	0.995896	-0.563208	-0.821344	0.995896
202	-0.548814	-0.823492	0.989613	-0.548814	-0.823492	0.989613
203	-0.534325	-0.82542	0.983271	-0.534325	-0.82542	0.983271
204	-0.519751	-0.82713	0.976875	-0.519751	-0.82713	0.976875
205	-0.505091	-0.828619	0.970425	-0.505091	-0.828619	0.970425
206	-0.490349	-0.829886	0.963926	-0.490349	-0.829886	0.963926
207	-0.475528	-0.830931	0.957378	-0.475528	-0.830931	0.957378
208	-0.460632	-0.831752	0.950786	-0.460632	-0.831752	0.950786
209	-0.445661	-0.832348	0.944149	-0.445661	-0.832348	0.944149
210	-0.430621	-0.832719	0.937472	-0.430621	-0.832719	0.937472
211	-0.415511	-0.832862	0.930757	-0.415511	-0.832862	0.930757
212	-0.400336	-0.832776	0.924005	-0.400336	-0.832776	0.924005
213	-0.385097	-0.832462	0.91722	-0.385097	-0.832462	0.91722
214	-0.369797	-0.831917	0.910404	-0.369797	-0.831917	0.910404
215	-0.354438	-0.831142	0.903562	-0.354438	-0.831142	0.903562
216	-0.339024	-0.830135	0.896694	-0.339024	-0.830135	0.896694
217	-0.323556	-0.828895	0.889807	-0.323556	-0.828895	0.889807
218	-0.308039	-0.827423	0.882902	-0.308039	-0.827423	0.882902
219	-0.292474	-0.825718	0.875986	-0.292474	-0.825718	0.875986
220	-0.276863	-0.823779	0.86906	-0.276863	-0.823779	0.86906
221	-0.26121	-0.821605	0.862129	-0.26121	-0.821605	0.862129
222	-0.245517	-0.819197	0.855197	-0.245517	-0.819197	0.855197
223	-0.229785	-0.816553	0.848269	-0.229785	-0.816553	0.848269
224	-0.214016	-0.813673	0.841348	-0.214016	-0.813673	0.841348
225	-0.198214	-0.810557	0.834441	-0.198214	-0.810557	0.834441
226	-0.18238	-0.807205	0.827552	-0.18238	-0.807205	0.827552
227	-0.166518	-0.803617	0.820688	-0.166518	-0.803617	0.820688
228	-0.150631	-0.799793	0.813854	-0.150631	-0.799793	0.813854
229	-0.134722	-0.795734	0.807058	-0.134722	-0.795734	0.807058
230	-0.118794	-0.791441	0.800307	-0.118794	-0.791441	0.800307
231	-0.10285	-0.786914	0.793606	-0.10285	-0.786914	0.793606
232	-0.0868917	-0.782152	0.786964	-0.0868917	-0.782152	0.786964
233	-0.0709245	-0.777158	0.780388	-0.0709245	-0.777158	0.780388
234	-0.0549476	-0.771931	0.773884	-0.0549476	-0.771931	0.773884
235	-0.0389665	-0.766472	0.767462	-0.0389665	-0.766472	0.767462
236	-0.0229821	-0.760782	0.761129	-0.0229821	-0.760782	0.761129
237	-0.00699772	-0.754861	0.754893	-0.00699772	-0.754861	0.754893
238	0.00898293	-0.748711	0.748765	0.00898293	-0.748711	0.748765
239	0.0249588	-0.742333	0.742752	0.0249588	-0.742333	0.742752
240	0.0409229	-0.735729	0.736866	0.0409229	-0.735729	0.736866
241	0.0568761	-0.728899	0.731115	0.0568761	-0.728899	0.731115
242	0.0728101	-0.721847	0.72551	0.0728101	-0.721847	0.72551
243	0.0887259	-0.714572	0.72006	0.0887259	-0.714572	0.72006
244	0.104613	-0.707081	0.714778	0.104613	-0.707081	0.714778
245	0.120473	-0.699372	0.709672	0.120473	-0.699372	0.709672
246	0.136296	-0.69145	0.704755	0.136296	-0.69145	0.704755
247	0.152081	-0.683318	0.700037	0.152081	-0.683318	0.700037
